course_id,course_title,course_category,course_level,module_title,lesson_id,lesson_title,lesson_description,quiz_id,quiz_title,question_id,question,option_a,option_b,option_c,option_d,correct_answer,difficulty,points,order_index
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Basics,f9190611-f9ae-42af-a434-3a7e77cb094b,Ethernet and Switching,"MAC addresses, ARP, VLANs.",1ead2be2-8638-4c92-80e4-2554686f8388,Ethernet and Switching - Quiz,f3a25e2b-a767-42b7-9c3b-8c84e88deb80,"What common mistake should you avoid when working with concepts from ""Ethernet and Switching""?",Rushing through without noting the key steps shown at 15:00.,Confusing ethernet and switching with unrelated networking concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Ethernet and Switching is identical to baking bread recipes.,Confusing ethernet and switching with unrelated networking concepts not covered in this video.,easy,1,4
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Basics,30b516cd-17f8-4d31-bac8-b805b3df756e,Routing Fundamentals,"Static and dynamic routing (OSPF, BGP).",926dd8c0-c017-455d-82a2-d5db77cb544e,Routing Fundamentals - Quiz,4c6348e6-6f00-4537-a006-930ddeddf52d,"What is the primary focus of ""Routing Fundamentals"" in ""Network Basics"" (Network Administration)?",Dance choreography,"Static and dynamic routing (OSPF, BGP).",Baking bread recipes,Watercolor painting,"Static and dynamic routing (OSPF, BGP).",easy,1,0
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Basics,30b516cd-17f8-4d31-bac8-b805b3df756e,Routing Fundamentals,"Static and dynamic routing (OSPF, BGP).",926dd8c0-c017-455d-82a2-d5db77cb544e,Routing Fundamentals - Quiz,2db6d655-d506-430d-8ef4-48a068564b70,"In the video for ""Routing Fundamentals"", which concept is correctly associated with the lesson content?",Understanding Static and dynamic routing (OSPF — as explained in the lesson video for Routing Fundamentals.,Using baking bread recipes is the main idea of Routing Fundamentals.,The video claims Routing Fundamentals is unrelated to Networking.,The lesson skips static and dynamic routing (ospf entirely.,Understanding Static and dynamic routing (OSPF — as explained in the lesson video for Routing Fundamentals.,easy,1,1
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Basics,30b516cd-17f8-4d31-bac8-b805b3df756e,Routing Fundamentals,"Static and dynamic routing (OSPF, BGP).",926dd8c0-c017-455d-82a2-d5db77cb544e,Routing Fundamentals - Quiz,e8a4b4ed-8b12-4633-8cb7-ddabf5331cbb,"Which task best reflects what you practice in ""Routing Fundamentals"" (30 min lesson)?",Memorizing Routing Fundamentals without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding static and dynamic routing (ospf.,Apply static and dynamic routing (ospf to solve a hands-on exercise from Network Basics (covered in 30 min).,Apply static and dynamic routing (ospf to solve a hands-on exercise from Network Basics (covered in 30 min).,easy,1,2
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Basics,30b516cd-17f8-4d31-bac8-b805b3df756e,Routing Fundamentals,"Static and dynamic routing (OSPF, BGP).",926dd8c0-c017-455d-82a2-d5db77cb544e,Routing Fundamentals - Quiz,2ae9b5f1-c98e-4da7-ae48-881104322677,"Which statement correctly describes ""Routing Fundamentals"" as taught in Network Administration (beginner)?",This lesson is optional and never assessed in Network Administration.,Routing Fundamentals contradicts all principles of Networking.,This beginner-level lesson in Networking explains static and dynamic routing (ospf with examples shown in the video.,The video states Routing Fundamentals has no relation to Network Basics.,This beginner-level lesson in Networking explains static and dynamic routing (ospf with examples shown in the video.,easy,1,3
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Basics,30b516cd-17f8-4d31-bac8-b805b3df756e,Routing Fundamentals,"Static and dynamic routing (OSPF, BGP).",926dd8c0-c017-455d-82a2-d5db77cb544e,Routing Fundamentals - Quiz,0f82f973-f25f-444f-9f25-2a951e5f2c85,"What common mistake should you avoid when working with concepts from ""Routing Fundamentals""?",Rushing through without noting the key steps shown at 15:00.,Confusing routing fundamentals with unrelated networking concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Routing Fundamentals is identical to baking bread recipes.,Confusing routing fundamentals with unrelated networking concepts not covered in this video.,easy,1,4
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,4a6dfc06-26b0-458e-afef-c5a36b02455a,DHCP and DNS Configuration,Setting up and managing DNS/DHCP.,400e3d41-dc73-422e-b62d-339162702b38,DHCP and DNS Configuration - Quiz,f362f28a-6b70-484b-a0f3-9c7470cdb34d,"What is the primary focus of ""DHCP and DNS Configuration"" in ""Network Services"" (Network Administration)?",Dance choreography,Setting up and managing DNS/DHCP.,Baking bread recipes,Watercolor painting,Setting up and managing DNS/DHCP.,easy,1,0
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,4a6dfc06-26b0-458e-afef-c5a36b02455a,DHCP and DNS Configuration,Setting up and managing DNS/DHCP.,400e3d41-dc73-422e-b62d-339162702b38,DHCP and DNS Configuration - Quiz,f2bcd93d-56e2-432b-ba29-c098089dac0f,"In the video for ""DHCP and DNS Configuration"", which concept is correctly associated with the lesson content?",Understanding Setting up and managing DNS/DHCP — as explained in the lesson video for DHCP and DNS Configuration.,Using baking bread recipes is the main idea of DHCP and DNS Configuration.,The video claims DHCP and DNS Configuration is unrelated to Networking.,The lesson skips setting up and managing dns/dhcp entirely.,Understanding Setting up and managing DNS/DHCP — as explained in the lesson video for DHCP and DNS Configuration.,easy,1,1
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,4a6dfc06-26b0-458e-afef-c5a36b02455a,DHCP and DNS Configuration,Setting up and managing DNS/DHCP.,400e3d41-dc73-422e-b62d-339162702b38,DHCP and DNS Configuration - Quiz,3e5eb4c1-510f-4170-b54f-41b4beffc151,"Which task best reflects what you practice in ""DHCP and DNS Configuration"" (30 min lesson)?",Memorizing DHCP and DNS Configuration without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding setting up and managing dns/dhcp.,Apply setting up and managing dns/dhcp to solve a hands-on exercise from Network Services (covered in 30 min).,Apply setting up and managing dns/dhcp to solve a hands-on exercise from Network Services (covered in 30 min).,easy,1,2
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,4a6dfc06-26b0-458e-afef-c5a36b02455a,DHCP and DNS Configuration,Setting up and managing DNS/DHCP.,400e3d41-dc73-422e-b62d-339162702b38,DHCP and DNS Configuration - Quiz,78e7757a-7528-4091-9afa-dc155e4c3a68,"Which statement correctly describes ""DHCP and DNS Configuration"" as taught in Network Administration (beginner)?",This lesson is optional and never assessed in Network Administration.,DHCP and DNS Configuration contradicts all principles of Networking.,This beginner-level lesson in Networking explains setting up and managing dns/dhcp with examples shown in the video.,The video states DHCP and DNS Configuration has no relation to Network Services.,This beginner-level lesson in Networking explains setting up and managing dns/dhcp with examples shown in the video.,easy,1,3
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,4a6dfc06-26b0-458e-afef-c5a36b02455a,DHCP and DNS Configuration,Setting up and managing DNS/DHCP.,400e3d41-dc73-422e-b62d-339162702b38,DHCP and DNS Configuration - Quiz,103dd3ca-f958-4392-800d-b7ecbdc7f8d9,"What common mistake should you avoid when working with concepts from ""DHCP and DNS Configuration""?",Rushing through without noting the key steps shown at 15:00.,Confusing dhcp and dns configuration with unrelated networking concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming DHCP and DNS Configuration is identical to baking bread recipes.,Confusing dhcp and dns configuration with unrelated networking concepts not covered in this video.,easy,1,4
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,045d7e6e-c19d-40f6-982a-135c6df02db0,NAT and Port Forwarding,Network Address Translation.,7d34c5dc-c0f1-4473-99da-84d471842e78,NAT and Port Forwarding - Quiz,731c4dda-73b8-44e2-8746-5b5dd54e3de3,"What is the primary focus of ""NAT and Port Forwarding"" in ""Network Services"" (Network Administration)?",Baking bread recipes,Watercolor painting,Dance choreography,Network Address Translation.,Network Address Translation.,easy,1,0
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,045d7e6e-c19d-40f6-982a-135c6df02db0,NAT and Port Forwarding,Network Address Translation.,7d34c5dc-c0f1-4473-99da-84d471842e78,NAT and Port Forwarding - Quiz,867a54a5-cdff-4fc3-a8d9-720151a8d442,"In the video for ""NAT and Port Forwarding"", which concept is correctly associated with the lesson content?",The video claims NAT and Port Forwarding is unrelated to Networking.,The lesson skips network address translation entirely.,Understanding Network Address Translation — as explained in the lesson video for NAT and Port Forwarding.,Using baking bread recipes is the main idea of NAT and Port Forwarding.,Understanding Network Address Translation — as explained in the lesson video for NAT and Port Forwarding.,easy,1,1
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,045d7e6e-c19d-40f6-982a-135c6df02db0,NAT and Port Forwarding,Network Address Translation.,7d34c5dc-c0f1-4473-99da-84d471842e78,NAT and Port Forwarding - Quiz,5b14b2dd-b40f-46ed-8920-e24c543eca49,"Which task best reflects what you practice in ""NAT and Port Forwarding"" (30 min lesson)?",Copying code without understanding network address translation.,Apply network address translation to solve a hands-on exercise from Network Services (covered in 30 min).,Memorizing NAT and Port Forwarding without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Apply network address translation to solve a hands-on exercise from Network Services (covered in 30 min).,easy,1,2
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,045d7e6e-c19d-40f6-982a-135c6df02db0,NAT and Port Forwarding,Network Address Translation.,7d34c5dc-c0f1-4473-99da-84d471842e78,NAT and Port Forwarding - Quiz,18027b32-0f07-4238-9eee-dcda8f8be55e,"Which statement correctly describes ""NAT and Port Forwarding"" as taught in Network Administration (beginner)?",This beginner-level lesson in Networking explains network address translation with examples shown in the video.,The video states NAT and Port Forwarding has no relation to Network Services.,This lesson is optional and never assessed in Network Administration.,NAT and Port Forwarding contradicts all principles of Networking.,This beginner-level lesson in Networking explains network address translation with examples shown in the video.,easy,1,3
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,045d7e6e-c19d-40f6-982a-135c6df02db0,NAT and Port Forwarding,Network Address Translation.,7d34c5dc-c0f1-4473-99da-84d471842e78,NAT and Port Forwarding - Quiz,7d9d3652-5776-4c3e-a635-7faa94cedf67,"What common mistake should you avoid when working with concepts from ""NAT and Port Forwarding""?",Skipping video timestamps and guessing answers randomly.,Assuming NAT and Port Forwarding is identical to baking bread recipes.,Rushing through without noting the key steps shown at 15:00.,Confusing nat and port forwarding with unrelated networking concepts not covered in this video.,Confusing nat and port forwarding with unrelated networking concepts not covered in this video.,easy,1,4
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,e2f7e1a3-d3df-4b73-ba58-d99713ab9579,VPNs and Remote Access,Site-to-site and client VPNs.,d5e01795-7a38-411b-b2be-5326cc26b73a,VPNs and Remote Access - Quiz,9e441649-0cf4-4156-be4d-a223a0a4875d,"What is the primary focus of ""VPNs and Remote Access"" in ""Network Services"" (Network Administration)?",Dance choreography,Site-to-site and client VPNs.,Baking bread recipes,Watercolor painting,Site-to-site and client VPNs.,easy,1,0
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,e2f7e1a3-d3df-4b73-ba58-d99713ab9579,VPNs and Remote Access,Site-to-site and client VPNs.,d5e01795-7a38-411b-b2be-5326cc26b73a,VPNs and Remote Access - Quiz,3ddacb8f-ea48-4f3d-bb23-d0c74d75d71b,"In the video for ""VPNs and Remote Access"", which concept is correctly associated with the lesson content?",Understanding Site-to-site and client VPNs — as explained in the lesson video for VPNs and Remote Access.,Using baking bread recipes is the main idea of VPNs and Remote Access.,The video claims VPNs and Remote Access is unrelated to Networking.,The lesson skips site-to-site and client vpns entirely.,Understanding Site-to-site and client VPNs — as explained in the lesson video for VPNs and Remote Access.,easy,1,1
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,e2f7e1a3-d3df-4b73-ba58-d99713ab9579,VPNs and Remote Access,Site-to-site and client VPNs.,d5e01795-7a38-411b-b2be-5326cc26b73a,VPNs and Remote Access - Quiz,cf0bfbbc-cd03-46e8-aa7a-79ef874a52d5,"Which task best reflects what you practice in ""VPNs and Remote Access"" (30 min lesson)?",Memorizing VPNs and Remote Access without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding site-to-site and client vpns.,Apply site-to-site and client vpns to solve a hands-on exercise from Network Services (covered in 30 min).,Apply site-to-site and client vpns to solve a hands-on exercise from Network Services (covered in 30 min).,easy,1,2
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,e2f7e1a3-d3df-4b73-ba58-d99713ab9579,VPNs and Remote Access,Site-to-site and client VPNs.,d5e01795-7a38-411b-b2be-5326cc26b73a,VPNs and Remote Access - Quiz,210e88d8-9a3a-44b7-8529-697e5b9cd0ea,"Which statement correctly describes ""VPNs and Remote Access"" as taught in Network Administration (beginner)?",This lesson is optional and never assessed in Network Administration.,VPNs and Remote Access contradicts all principles of Networking.,This beginner-level lesson in Networking explains site-to-site and client vpns with examples shown in the video.,The video states VPNs and Remote Access has no relation to Network Services.,This beginner-level lesson in Networking explains site-to-site and client vpns with examples shown in the video.,easy,1,3
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,e2f7e1a3-d3df-4b73-ba58-d99713ab9579,VPNs and Remote Access,Site-to-site and client VPNs.,d5e01795-7a38-411b-b2be-5326cc26b73a,VPNs and Remote Access - Quiz,76f21a19-61ef-4b95-96ae-861addab1167,"What common mistake should you avoid when working with concepts from ""VPNs and Remote Access""?",Rushing through without noting the key steps shown at 15:00.,Confusing vpns and remote access with unrelated networking concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming VPNs and Remote Access is identical to baking bread recipes.,Confusing vpns and remote access with unrelated networking concepts not covered in this video.,easy,1,4
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,79675da1-ea78-483e-b37f-972375ed4ab7,Wireless Networking,"WiFi standards, security, and optimization.",ad8b8fd4-a948-484a-adcf-4184a87c4ae7,Wireless Networking - Quiz,ac35f8b3-6acc-49e6-baf9-52d1fce38cb9,"What is the primary focus of ""Wireless Networking"" in ""Network Services"" (Network Administration)?",Baking bread recipes,Watercolor painting,Dance choreography,"WiFi standards, security, and optimization.","WiFi standards, security, and optimization.",easy,1,0
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,79675da1-ea78-483e-b37f-972375ed4ab7,Wireless Networking,"WiFi standards, security, and optimization.",ad8b8fd4-a948-484a-adcf-4184a87c4ae7,Wireless Networking - Quiz,c221d1cc-e989-46e6-b980-e79aefc3f710,"In the video for ""Wireless Networking"", which concept is correctly associated with the lesson content?",The video claims Wireless Networking is unrelated to Networking.,The lesson skips wifi standards entirely.,Understanding WiFi standards — as explained in the lesson video for Wireless Networking.,Using baking bread recipes is the main idea of Wireless Networking.,Understanding WiFi standards — as explained in the lesson video for Wireless Networking.,easy,1,1
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,79675da1-ea78-483e-b37f-972375ed4ab7,Wireless Networking,"WiFi standards, security, and optimization.",ad8b8fd4-a948-484a-adcf-4184a87c4ae7,Wireless Networking - Quiz,3c5eb0d2-bbac-4e71-b9f2-6ef27d61c3b9,"Which task best reflects what you practice in ""Wireless Networking"" (30 min lesson)?",Copying code without understanding wifi standards.,Apply wifi standards to solve a hands-on exercise from Network Services (covered in 30 min).,Memorizing Wireless Networking without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Apply wifi standards to solve a hands-on exercise from Network Services (covered in 30 min).,easy,1,2
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,79675da1-ea78-483e-b37f-972375ed4ab7,Wireless Networking,"WiFi standards, security, and optimization.",ad8b8fd4-a948-484a-adcf-4184a87c4ae7,Wireless Networking - Quiz,5b038110-64c0-46b3-ab72-dc450bf4083b,"Which statement correctly describes ""Wireless Networking"" as taught in Network Administration (beginner)?",This beginner-level lesson in Networking explains wifi standards with examples shown in the video.,The video states Wireless Networking has no relation to Network Services.,This lesson is optional and never assessed in Network Administration.,Wireless Networking contradicts all principles of Networking.,This beginner-level lesson in Networking explains wifi standards with examples shown in the video.,easy,1,3
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Services,79675da1-ea78-483e-b37f-972375ed4ab7,Wireless Networking,"WiFi standards, security, and optimization.",ad8b8fd4-a948-484a-adcf-4184a87c4ae7,Wireless Networking - Quiz,783b49f5-00bc-40cb-b038-f1e565b17bd6,"What common mistake should you avoid when working with concepts from ""Wireless Networking""?",Skipping video timestamps and guessing answers randomly.,Assuming Wireless Networking is identical to baking bread recipes.,Rushing through without noting the key steps shown at 15:00.,Confusing wireless networking with unrelated networking concepts not covered in this video.,Confusing wireless networking with unrelated networking concepts not covered in this video.,easy,1,4
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,be180209-138e-4436-8c37-83a515e34fe8,Network Monitoring Tools,"SNMP, Nagios, Zabbix, PRTG.",07c0430e-e1a8-4459-bac2-c5c67d45a5ee,Network Monitoring Tools - Quiz,e4b1527c-cb23-4baa-954e-3f199e353a30,"What is the primary focus of ""Network Monitoring Tools"" in ""Network Management"" (Network Administration)?","SNMP, Nagios, Zabbix, PRTG.",Baking bread recipes,Watercolor painting,Dance choreography,"SNMP, Nagios, Zabbix, PRTG.",easy,1,0
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,be180209-138e-4436-8c37-83a515e34fe8,Network Monitoring Tools,"SNMP, Nagios, Zabbix, PRTG.",07c0430e-e1a8-4459-bac2-c5c67d45a5ee,Network Monitoring Tools - Quiz,936f1b08-50d9-416e-94fd-60030d870946,"In the video for ""Network Monitoring Tools"", which concept is correctly associated with the lesson content?",Using baking bread recipes is the main idea of Network Monitoring Tools.,The video claims Network Monitoring Tools is unrelated to Networking.,The lesson skips snmp entirely.,Understanding SNMP — as explained in the lesson video for Network Monitoring Tools.,Understanding SNMP — as explained in the lesson video for Network Monitoring Tools.,easy,1,1
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,be180209-138e-4436-8c37-83a515e34fe8,Network Monitoring Tools,"SNMP, Nagios, Zabbix, PRTG.",07c0430e-e1a8-4459-bac2-c5c67d45a5ee,Network Monitoring Tools - Quiz,de524d00-5b74-494a-8434-217874fb530b,"Which task best reflects what you practice in ""Network Monitoring Tools"" (30 min lesson)?",Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding snmp.,Apply snmp to solve a hands-on exercise from Network Management (covered in 30 min).,Memorizing Network Monitoring Tools without practicing the video demo.,Apply snmp to solve a hands-on exercise from Network Management (covered in 30 min).,easy,1,2
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,be180209-138e-4436-8c37-83a515e34fe8,Network Monitoring Tools,"SNMP, Nagios, Zabbix, PRTG.",07c0430e-e1a8-4459-bac2-c5c67d45a5ee,Network Monitoring Tools - Quiz,0535ef0b-f75f-4647-b1da-47d31a0d37ea,"Which statement correctly describes ""Network Monitoring Tools"" as taught in Network Administration (beginner)?",Network Monitoring Tools contradicts all principles of Networking.,This beginner-level lesson in Networking explains snmp with examples shown in the video.,The video states Network Monitoring Tools has no relation to Network Management.,This lesson is optional and never assessed in Network Administration.,This beginner-level lesson in Networking explains snmp with examples shown in the video.,easy,1,3
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,be180209-138e-4436-8c37-83a515e34fe8,Network Monitoring Tools,"SNMP, Nagios, Zabbix, PRTG.",07c0430e-e1a8-4459-bac2-c5c67d45a5ee,Network Monitoring Tools - Quiz,cc1da388-866d-4d67-81cd-61397e502720,"What common mistake should you avoid when working with concepts from ""Network Monitoring Tools""?",Confusing network monitoring tools with unrelated networking concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Network Monitoring Tools is identical to baking bread recipes.,Rushing through without noting the key steps shown at 15:00.,Confusing network monitoring tools with unrelated networking concepts not covered in this video.,easy,1,4
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,76ccd9e1-57b4-41ad-8a43-2a2709c5784e,Troubleshooting Methodology,"ping, traceroute, Wireshark analysis.",b7043ec7-7f8b-4105-82fe-09e765977f70,Troubleshooting Methodology - Quiz,38bd6f5a-e360-4f7e-a04e-d8363e77df1d,"What is the primary focus of ""Troubleshooting Methodology"" in ""Network Management"" (Network Administration)?",Baking bread recipes,Watercolor painting,Dance choreography,"ping, traceroute, Wireshark analysis.","ping, traceroute, Wireshark analysis.",easy,1,0
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,76ccd9e1-57b4-41ad-8a43-2a2709c5784e,Troubleshooting Methodology,"ping, traceroute, Wireshark analysis.",b7043ec7-7f8b-4105-82fe-09e765977f70,Troubleshooting Methodology - Quiz,f2dfd3b1-bedd-4b7e-994b-8b831aca31d9,"In the video for ""Troubleshooting Methodology"", which concept is correctly associated with the lesson content?",The video claims Troubleshooting Methodology is unrelated to Networking.,The lesson skips ping entirely.,Understanding ping — as explained in the lesson video for Troubleshooting Methodology.,Using baking bread recipes is the main idea of Troubleshooting Methodology.,Understanding ping — as explained in the lesson video for Troubleshooting Methodology.,easy,1,1
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,76ccd9e1-57b4-41ad-8a43-2a2709c5784e,Troubleshooting Methodology,"ping, traceroute, Wireshark analysis.",b7043ec7-7f8b-4105-82fe-09e765977f70,Troubleshooting Methodology - Quiz,75d29339-d0ae-4c48-a933-4ce3e78c843a,"Which task best reflects what you practice in ""Troubleshooting Methodology"" (30 min lesson)?",Copying code without understanding ping.,Apply ping to solve a hands-on exercise from Network Management (covered in 30 min).,Memorizing Troubleshooting Methodology without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Apply ping to solve a hands-on exercise from Network Management (covered in 30 min).,easy,1,2
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,76ccd9e1-57b4-41ad-8a43-2a2709c5784e,Troubleshooting Methodology,"ping, traceroute, Wireshark analysis.",b7043ec7-7f8b-4105-82fe-09e765977f70,Troubleshooting Methodology - Quiz,8623004a-e517-4882-b925-da6a83da2062,"Which statement correctly describes ""Troubleshooting Methodology"" as taught in Network Administration (beginner)?",This beginner-level lesson in Networking explains ping with examples shown in the video.,The video states Troubleshooting Methodology has no relation to Network Management.,This lesson is optional and never assessed in Network Administration.,Troubleshooting Methodology contradicts all principles of Networking.,This beginner-level lesson in Networking explains ping with examples shown in the video.,easy,1,3
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,76ccd9e1-57b4-41ad-8a43-2a2709c5784e,Troubleshooting Methodology,"ping, traceroute, Wireshark analysis.",b7043ec7-7f8b-4105-82fe-09e765977f70,Troubleshooting Methodology - Quiz,e7c94720-18ef-4adc-8d94-9c8d35e7e452,"What common mistake should you avoid when working with concepts from ""Troubleshooting Methodology""?",Skipping video timestamps and guessing answers randomly.,Assuming Troubleshooting Methodology is identical to baking bread recipes.,Rushing through without noting the key steps shown at 15:00.,Confusing troubleshooting methodology with unrelated networking concepts not covered in this video.,Confusing troubleshooting methodology with unrelated networking concepts not covered in this video.,easy,1,4
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,702368cb-ea5f-4141-bcfb-e8f5d5c6f520,Network Documentation,"Network diagrams, IPAM, documentation.",ba103a2e-2c1f-422a-8b2a-cc3cff872ed0,Network Documentation - Quiz,01a0ab2f-e10b-4f73-9386-f72c0d7a123a,"What is the primary focus of ""Network Documentation"" in ""Network Management"" (Network Administration)?",Watercolor painting,Dance choreography,"Network diagrams, IPAM, documentation.",Baking bread recipes,"Network diagrams, IPAM, documentation.",easy,1,0
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,702368cb-ea5f-4141-bcfb-e8f5d5c6f520,Network Documentation,"Network diagrams, IPAM, documentation.",ba103a2e-2c1f-422a-8b2a-cc3cff872ed0,Network Documentation - Quiz,58464002-6507-4ff1-9c76-cab8a9f80d45,"In the video for ""Network Documentation"", which concept is correctly associated with the lesson content?",The lesson skips network diagrams entirely.,Understanding Network diagrams — as explained in the lesson video for Network Documentation.,Using baking bread recipes is the main idea of Network Documentation.,The video claims Network Documentation is unrelated to Networking.,Understanding Network diagrams — as explained in the lesson video for Network Documentation.,easy,1,1
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,702368cb-ea5f-4141-bcfb-e8f5d5c6f520,Network Documentation,"Network diagrams, IPAM, documentation.",ba103a2e-2c1f-422a-8b2a-cc3cff872ed0,Network Documentation - Quiz,8b69c5fa-f49c-4af4-81eb-9e0a3bfc6d9d,"Which task best reflects what you practice in ""Network Documentation"" (30 min lesson)?",Apply network diagrams to solve a hands-on exercise from Network Management (covered in 30 min).,Memorizing Network Documentation without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding network diagrams.,Apply network diagrams to solve a hands-on exercise from Network Management (covered in 30 min).,easy,1,2
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,702368cb-ea5f-4141-bcfb-e8f5d5c6f520,Network Documentation,"Network diagrams, IPAM, documentation.",ba103a2e-2c1f-422a-8b2a-cc3cff872ed0,Network Documentation - Quiz,6407d0c4-0b6f-41c9-ae34-7ac7574ee9d6,"Which statement correctly describes ""Network Documentation"" as taught in Network Administration (beginner)?",The video states Network Documentation has no relation to Network Management.,This lesson is optional and never assessed in Network Administration.,Network Documentation contradicts all principles of Networking.,This beginner-level lesson in Networking explains network diagrams with examples shown in the video.,This beginner-level lesson in Networking explains network diagrams with examples shown in the video.,easy,1,3
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,702368cb-ea5f-4141-bcfb-e8f5d5c6f520,Network Documentation,"Network diagrams, IPAM, documentation.",ba103a2e-2c1f-422a-8b2a-cc3cff872ed0,Network Documentation - Quiz,4845d77e-b447-404c-8cdd-f83204a16f0d,"What common mistake should you avoid when working with concepts from ""Network Documentation""?",Assuming Network Documentation is identical to baking bread recipes.,Rushing through without noting the key steps shown at 15:00.,Confusing network documentation with unrelated networking concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Confusing network documentation with unrelated networking concepts not covered in this video.,easy,1,4
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,a16bcde7-c6b3-457c-90e1-91f9fafe3f8a,Disaster Recovery and Redundancy,"Failover, load balancing, backups.",776f1f74-062e-46c9-8960-1c0f336fac79,Disaster Recovery and Redundancy - Quiz,2192c07f-1d6a-4752-b697-d894438bc309,"What is the primary focus of ""Disaster Recovery and Redundancy"" in ""Network Management"" (Network Administration)?",Watercolor painting,Dance choreography,"Failover, load balancing, backups.",Baking bread recipes,"Failover, load balancing, backups.",easy,1,0
